name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity 
HD 141004 b,39,13.63484 Earths,4.4154,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7879/hd-141004-b/,Gas Giant,2012,6.7 Jupiters,1.13 x Jupiter,1.3 AU,417.9 days,0.11
HD 143105 b,153,1.21 Jupiters,6.77005,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7110/hd-143105-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 143361 b,223,3.532 Jupiters,9.2,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6929/hd-143361-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 145377 b,174,6.02 Jupiters,9.236,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6932/hd-145377-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 145457 b,441,2.23 Jupiters,6.57226,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6930/hd-145457-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 145675 c,58,5.8 Jupiters,6.61935,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7880/hd-145675-c/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 145934 b,743,2.28 Jupiters,8.495,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6933/hd-145934-b/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 1461 b,77,6.44 Earths,6.47933,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6772/hd-1461-b/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 1461 c,77,5.59 Earths,6.47933,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7081/hd-1461-c/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 147018 b,132,2.12 Jupiters,8.3,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6934/hd-147018-b/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 147018 c,132,6.56 Jupiters,8.3,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6935/hd-147018-c/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 143105 b,153,1.21 Jupiters,6.77005,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7110/hd-143105-b/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 143361 b,223,3.532 Jupiters,9.2,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6929/hd-143361-b/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 145377 b,174,6.02 Jupiters,9.236,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6932/hd-145377-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 145457 b,441,2.23 Jupiters,6.57226,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6930/hd-145457-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 145675 c,58,5.8 Jupiters,6.61935,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7880/hd-145675-c/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 145934 b,743,2.28 Jupiters,8.495,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6933/hd-145934-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 1461 b,77,6.44 Earths,6.47933,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6772/hd-1461-b/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 1461 c,77,5.59 Earths,6.47933,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7081/hd-1461-c/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 147018 b,132,2.12 Jupiters,8.3,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6934/hd-147018-b/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 147018 c,132,6.56 Jupiters,8.3,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6935/hd-147018-c/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 152843 b,352,11.56 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7875/hd-152843-b/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 152843 c,352,27.5 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7876/hd-152843-c/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 15337 b,146,7.51 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7386/hd-15337-b/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 15337 c,146,8.11 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7387/hd-15337-c/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 153950 b,158,2.95 Jupiters,7.39,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6944/hd-153950-b/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 152843 b,352,11.56 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7875/hd-152843-b/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 152843 c,352,27.5 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7876/hd-152843-c/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 15337 b,146,7.51 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7386/hd-15337-b/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 15337 c,146,8.11 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7387/hd-15337-c/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 153950 b,158,2.95 Jupiters,7.39,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6944/hd-153950-b/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 152843 b,352,11.56 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7875/hd-152843-b/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 152843 c,352,27.5 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7876/hd-152843-c/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 15337 b,146,7.51 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7386/hd-15337-b/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 15337 c,146,8.11 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7387/hd-15337-c/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 153950 b,158,2.95 Jupiters,7.39,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6944/hd-153950-b/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 152843 b,352,11.56 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7875/hd-152843-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 152843 c,352,27.5 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7876/hd-152843-c/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 15337 b,146,7.51 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7386/hd-15337-b/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 15337 c,146,8.11 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7387/hd-15337-c/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 153950 b,158,2.95 Jupiters,7.39,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6944/hd-153950-b/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 152843 b,352,11.56 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7875/hd-152843-b/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 152843 c,352,27.5 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7876/hd-152843-c/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 15337 b,146,7.51 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7386/hd-15337-b/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 15337 c,146,8.11 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7387/hd-15337-c/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 153950 b,158,2.95 Jupiters,7.39,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6944/hd-153950-b/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 152843 b,352,11.56 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7875/hd-152843-b/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 152843 c,352,27.5 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7876/hd-152843-c/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 15337 b,146,7.51 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7386/hd-15337-b/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 15337 c,146,8.11 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7387/hd-15337-c/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 153950 b,158,2.95 Jupiters,7.39,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6944/hd-153950-b/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 152843 b,352,11.56 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7875/hd-152843-b/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 152843 c,352,27.5 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7876/hd-152843-c/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 15337 b,146,7.51 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7386/hd-15337-b/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
HD 15337 c,146,8.11 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7387/hd-15337-c/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 153950 b,158,2.95 Jupiters,7.39,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6944/hd-153950-b/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,Gas Giant,2006,7.6 Jupiters,1.13 x Jupiter,1.93 AU,1.6 years,0.15
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 152843 b,352,11.56 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7875/hd-152843-b/,Gas Giant,2008,16 Jupiters,1.09 x Jupiter,800.0 AU,101250.8 years,0.0
HD 152843 c,352,27.5 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7876/hd-152843-c/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 15337 b,146,7.51 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7386/hd-15337-b/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 15337 c,146,8.11 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7387/hd-15337-c/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 153950 b,158,2.95 Jupiters,7.39,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6944/hd-153950-b/,Super Earth,2021,2.5 Earths,1.39 x Earth,0.02279 AU,2.3 days,0.0
HD 149143 b,239,1.33 Jupiters,7.89,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6940/hd-149143-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 1502 b,623,2.75 Jupiters,8.36,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6773/hd-1502-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 150706 b,92,2.71 Jupiters,7.03,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6941/hd-150706-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 152079 b,287,2.661 Jupiters,9.18,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6942/hd-152079-b/,Super Earth,2021,3.75 Earths,1.76 x Earth,0.0525 AU,8.1 days,0.0
HD 152581 b,541,1.869 Jupiters,8.38,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6943/hd-152581-b/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 152843 b,352,11.56 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7875/hd-152843-b/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 152843 c,352,27.5 Earths,8.855,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7876/hd-152843-c/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 15337 b,146,7.51 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7386/hd-15337-b/,Super Earth,2019,4.76 Earths,2.025 x Earth,0.0385 AU,5.7 days,0.0
HD 15337 c,146,8.11 Earths,9.1,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7387/hd-15337-c/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 153950 b,158,2.95 Jupiters,7.39,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6944/hd-153950-b/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 156279 c,118,8.6 Jupiters,8.07,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7297/hd-156279-c/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 156411 b,185,0.74 Jupiters,6.67,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6952/hd-156411-b/,Gas Giant,2009,8.78 Jupiters,1.12 x Jupiter,1.19 AU,428.5 days,0.14
HD 156668 b,79,4.15 Earths,8.43,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6953/hd-156668-b/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 156668 c,79,31.4968 Earths,8.43,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7881/hd-156668-c/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 156846 b,156,10.67 Jupiters,6.5,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6954/hd-156846-b/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 158038 b,309,1.53 Jupiters,7.47,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6955/hd-158038-b/,Gas Giant,2003,9.4 Jupiters,1.12 x Jupiter,2.05 AU,2.5 years,0.05
HD 158259 b,88,2.22 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7611/hd-158259-b/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 158259 c,88,5.6 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7612/hd-158259-c/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 158259 d,88,5.41 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7613/hd-158259-d/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 158259 e,88,6.08 Earths,6.47915,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7614/hd-158259-e/,Gas Giant,2018,1.02 Jupiters,1.23 x Jupiter,1.24 AU,415.2 days,0.21
HD 156279 c,118,8.6 Jupiters,8.07,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7297/hd-156279-c/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 156411 b,185,0.74 Jupiters,6.67,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6952/hd-156411-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 156668 b,79,4.15 Earths,8.43,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6953/hd-156668-b/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 156668 c,79,31.4968 Earths,8.43,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7881/hd-156668-c/,Gas Giant,2000,0.78 Jupiters,1.24 x Jupiter,3.5 AU,7.4 years,0.07
HD 156846 b,156,10.67 Jupiters,6.5,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6954/hd-156846-b/,Gas Giant,2019,3.25 Jupiters,1.17 x Jupiter,11.55 AU,45.2 years,0.26
